donor_id,donor_age,donor_gender,donor_country,donor_type,registration_date,last_donation_date,frequency,monetary,average_donation,recency,r_score,f_score,m_score,rfm_score,recency_log,frequency_log,monetary_log,cluster_id,segment_name,segment_color,engagement_strategy
101269,68,Female,Pakistan,Individual,2014-11-23,2016-09-19,10,242.51,24.25,63,4,5,4,454,4.1588830833596715,2.3978952727983707,5.495158009441194,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101270,20,Female,Philippines,Individual,2015-03-04,2016-10-05,6,260.85,43.48,47,4,3,4,434,3.871201010907891,1.9459101490553132,5.567771820725497,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101271,37,Female,Philippines,Corporate,2015-10-13,2016-11-09,7,363.72,51.96,12,5,4,5,545,2.5649493574615367,2.0794415416798357,5.899129935905186,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101272,23,Female,Iraq,Individual,2016-08-09,2016-02-08,5,254.1,50.82,287,2,2,4,224,5.662960480135946,1.791759469228055,5.541655625147766,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101273,67,Female,Ecuador,Individual,2015-05-24,2016-11-04,5,196.95,39.39,17,5,2,3,523,2.8903717578961645,1.791759469228055,5.288014473552139,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101274,53,Female,Mali,Individual,2014-07-09,2016-10-28,4,67.71,16.93,24,5,2,1,521,3.2188758248682006,1.6094379124341003,4.229894749042985,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101275,58,Female,Ecuador,NGO,2016-09-07,2016-11-19,8,167.26,20.91,2,5,4,3,543,1.0986122886681098,2.1972245773362196,5.125510402122668,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101276,55,Female,Philippines,Individual,2014-11-20,2016-07-22,4,88.9,22.22,122,3,2,1,321,4.812184355372417,1.6094379124341003,4.498697941477575,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101277,52,Female,Uganda,Individual,2014-03-27,2016-09-02,8,208.12,26.02,80,4,4,3,443,4.394449154672439,2.1972245773362196,5.3429082498759115,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101278,59,Male,Kyrgyzstan,NGO,2015-07-12,2016-06-26,8,189.88,23.74,148,3,4,3,343,5.003946305945459,2.1972245773362196,5.251644958349606,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101279,18,Female,Tanzania,Individual,2016-03-21,2016-11-15,8,245.67,30.71,6,5,4,4,544,1.9459101490553132,2.1972245773362196,5.508051410952312,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101280,63,Female,Kenya,Individual,2014-09-22,2015-12-06,4,141.84,35.46,351,1,2,2,122,5.863631175598097,1.6094379124341003,4.961725122726247,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101281,57,Male,Colombia,Individual,2014-10-14,2016-08-31,4,90.59,22.65,82,4,2,1,421,4.418840607796598,1.6094379124341003,4.5173220954148965,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101282,57,Female,Philippines,Corporate,2014-10-24,2016-04-05,4,139.88,34.97,230,2,2,2,222,5.442417710521793,1.6094379124341003,4.94790846418795,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101283,38,Female,Haiti,Small Business,2016-04-06,2016-04-29,6,125.26,20.88,206,2,3,2,232,5.332718793265369,1.9459101490553132,4.83834327293948,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101284,60,Male,Kenya,Individual,2016-09-07,2015-11-18,4,74.94,18.74,369,1,2,1,121,5.91350300563827,1.6094379124341003,4.3299435548036564,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101285,38,Female,Bolivia,Small Business,2016-05-18,2016-10-27,4,129.48,32.37,25,5,2,2,522,3.258096538021482,1.6094379124341003,4.871219958312758,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101286,20,Female,Philippines,Individual,2014-08-21,2016-03-21,4,92.86,23.22,245,2,2,1,221,5.5053315359323625,1.6094379124341003,4.541804310366271,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101287,66,Female,Tajikistan,Individual,2016-05-20,2015-01-30,4,138.35,34.59,661,1,2,2,122,6.495265555937008,1.6094379124341003,4.936988753927957,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101288,30,Male,Paraguay,Individual,2014-11-14,2016-10-16,5,114.22,22.84,36,5,2,2,522,3.6109179126442243,1.791759469228055,4.746843344304237,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101289,23,Male,Kenya,Individual,2016-06-07,2014-07-30,1,166.7,166.7,845,1,1,3,113,6.740519359606223,0.6931471805599453,5.122176668829163,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
101290,50,Female,Rwanda,Individual,2016-10-12,2016-10-25,8,241.93,30.24,27,5,4,4,544,3.332204510175204,2.1972245773362196,5.492773335997992,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101291,30,Male,Togo,Individual,2016-01-06,2015-05-18,4,95.87,23.97,553,1,2,1,121,6.317164686747284,1.6094379124341003,4.573369873438294,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101292,63,Male,Indonesia,NGO,2016-09-05,2016-10-22,6,364.0,60.67,30,5,3,5,535,3.4339872044851463,1.9459101490553132,5.8998973535824915,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101293,41,Male,Kenya,Individual,2014-05-27,2016-02-12,5,234.13,46.83,283,2,2,4,224,5.648974238161206,1.791759469228055,5.460138552679514,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101294,18,Male,India,Individual,2015-11-03,2016-04-17,6,209.3,34.88,218,2,3,3,233,5.389071729816501,1.9459101490553132,5.348535082708654,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101295,68,Female,Pakistan,Individual,2014-02-23,2014-09-21,3,119.36,39.79,792,1,1,2,112,6.675823221634848,1.3862943611198906,4.790487251761845,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101296,45,Female,Colombia,Individual,2015-10-31,2015-10-23,4,203.65,50.91,395,1,2,3,123,5.981414211254481,1.6094379124341003,5.321301202938412,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101297,31,Female,Cambodia,Individual,2014-12-16,2016-07-25,6,343.62,57.27,119,3,3,5,335,4.787491742782046,1.9459101490553132,5.842442360714953,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101298,53,Female,Colombia,Individual,2016-09-20,2016-10-29,11,334.76,30.43,23,5,5,5,555,3.1780538303479458,2.4849066497880004,5.816396619025335,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101299,46,Male,Philippines,Individual,2015-05-23,2016-09-29,5,174.81,34.96,53,4,2,3,423,3.9889840465642745,1.791759469228055,5.169403866454698,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101300,19,Male,El Salvador,Individual,2016-02-21,2016-09-24,6,98.87,16.48,58,4,3,1,431,4.07753744390572,1.9459101490553132,4.603869340255043,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101301,58,Male,Philippines,Individual,2014-11-07,2016-03-27,7,220.73,31.53,239,2,4,4,244,5.480638923341991,2.0794415416798357,5.401460425464905,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101302,39,Male,Kenya,Small Business,2014-03-19,2016-11-16,6,142.19,23.7,5,5,3,2,532,1.791759469228055,1.9459101490553132,4.964172419685915,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101303,55,Male,Philippines,Individual,2016-01-31,2016-10-05,10,420.75,42.08,47,4,5,5,455,3.871201010907891,2.3978952727983707,6.044412721426077,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101304,65,Male,Philippines,Individual,2014-08-16,2016-08-02,6,216.84,36.14,111,3,3,3,333,4.718498871295094,1.9459101490553132,5.383760848365505,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101305,50,Male,Guatemala,Individual,2016-01-11,2016-05-17,6,264.42,44.07,188,2,3,4,234,5.241747015059643,1.9459101490553132,5.581313477009103,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101306,53,Male,Pakistan,Individual,2015-04-22,2016-08-10,6,205.52,34.25,103,3,3,3,333,4.6443908991413725,1.9459101490553132,5.330397260011448,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101307,31,Female,Philippines,Individual,2016-09-22,2016-06-06,6,182.61,30.44,168,2,3,3,233,5.1298987149230735,1.9459101490553132,5.212813942934096,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101308,30,Female,Guatemala,Individual,2014-12-28,2016-10-29,6,153.74,25.62,23,5,3,2,532,3.1780538303479458,1.9459101490553132,5.041746289121308,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101309,39,Female,Ghana,Individual,2015-02-15,2016-08-14,7,320.61,45.8,99,3,4,5,345,4.605170185988092,2.0794415416798357,5.77333963134875,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101310,63,Female,Togo,Corporate,2016-01-29,2015-12-17,5,137.89,27.58,340,1,2,2,122,5.831882477283517,1.791759469228055,4.9336822529281275,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101311,45,Female,Rwanda,Individual,2016-03-16,2016-10-26,8,522.61,65.33,26,5,4,5,545,3.295836866004329,2.1972245773362196,6.26074713240188,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101312,36,Male,Cameroon,Individual,2014-05-10,2016-06-14,6,255.26,42.54,160,3,3,4,334,5.081404364984463,1.9459101490553132,5.54619255408143,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101313,59,Female,Colombia,Individual,2016-01-30,2015-09-11,8,262.04,32.76,437,1,4,4,144,6.082218910376446,2.1972245773362196,5.572306111867815,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101314,63,Male,Albania,Individual,2015-05-19,2016-11-13,4,173.16,43.29,8,5,2,3,523,2.1972245773362196,1.6094379124341003,5.159974416926292,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101315,65,Male,Mozambique,Individual,2016-10-10,2016-10-11,2,33.58,16.79,41,5,1,1,511,3.7376696182833684,1.0986122886681098,3.5432754802551445,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
101316,33,Male,Kenya,Corporate,2015-10-09,2016-01-24,5,174.94,34.99,302,1,2,3,123,5.713732805509369,1.791759469228055,5.170143027824529,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101317,55,Male,Tanzania,Individual,2016-03-03,2016-11-19,3,131.51,43.84,2,5,1,2,512,1.0986122886681098,1.3862943611198906,4.886658114276544,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101318,49,Male,Guatemala,Small Business,2014-12-19,2015-09-02,3,115.08,38.36,446,1,1,2,112,6.102558594613569,1.3862943611198906,4.754279608575932,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101319,41,Female,Honduras,Individual,2014-10-18,2016-10-25,10,247.42,24.74,27,5,5,4,554,3.332204510175204,2.3978952727983707,5.5151208621160475,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101320,39,Female,Zimbabwe,Small Business,2016-03-15,2016-02-09,8,336.15,42.02,286,2,4,5,245,5.659482215759621,2.1972245773362196,5.820527935180591,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101321,24,Female,El Salvador,Corporate,2014-01-17,2016-07-28,8,245.1,30.64,116,3,4,4,344,4.762173934797756,2.1972245773362196,5.50573795739701,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101322,32,Female,El Salvador,NGO,2015-08-18,2016-10-08,10,271.56,27.16,44,4,5,4,454,3.8066624897703196,2.3978952727983707,5.607858773352711,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101323,47,Female,Nicaragua,Individual,2016-09-18,2016-09-30,5,157.32,31.46,52,4,2,2,422,3.970291913552122,1.791759469228055,5.064618301294311,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101324,64,Male,India,NGO,2016-10-12,2016-08-24,7,352.37,50.34,89,4,4,5,445,4.499809670330265,2.0794415416798357,5.867515666638803,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101325,63,Female,Togo,Individual,2016-01-04,2016-07-29,9,326.62,36.29,115,3,5,5,355,4.7535901911063645,2.302585092994046,5.791854400176486,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101326,27,Female,Mexico,Individual,2015-05-25,2016-02-10,4,138.73,34.68,285,2,2,2,222,5.655991810819852,1.6094379124341003,4.939711989092356,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101327,54,Male,Bolivia,Individual,2016-04-12,2016-07-20,5,143.39,28.68,124,3,2,2,322,4.8283137373023015,1.791759469228055,4.972517971983128,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101328,22,Male,Haiti,Individual,2014-01-16,2016-08-27,7,260.89,37.27,86,4,4,4,444,4.465908118654584,2.0794415416798357,5.567924568272286,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101329,53,Female,Philippines,Individual,2016-03-23,2016-06-18,7,204.71,29.24,156,3,4,3,343,5.056245805348308,2.0794415416798357,5.3264674099643825,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101330,36,Female,Mozambique,Individual,2014-07-15,2016-04-10,5,178.83,35.77,225,2,2,3,223,5.420534999272286,1.791759469228055,5.192011960177106,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101331,41,Male,Philippines,Individual,2016-01-24,2016-09-25,8,213.45,26.68,57,4,4,3,443,4.060443010546419,2.1972245773362196,5.3680766109628895,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101332,56,Female,Pakistan,Individual,2014-12-23,2016-10-06,8,450.49,56.31,46,4,4,5,445,3.8501476017100584,2.1972245773362196,6.112553224217519,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101333,40,Male,Philippines,Individual,2016-02-10,2016-06-29,6,222.57,37.1,145,3,3,4,334,4.983606621708336,1.9459101490553132,5.409724564122167,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
101334,60,Male,Pakistan,NGO,2015-09-11,2016-07-20,5,150.98,30.2,124,3,2,2,322,4.8283137373023015,1.791759469228055,5.023748933241639,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101335,46,Male,El Salvador,Small Business,2016-08-10,2016-07-17,5,181.47,36.29,127,3,2,3,323,4.852030263919617,1.791759469228055,5.206585775948444,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101336,70,Male,Philippines,Small Business,2016-03-17,2016-08-29,5,141.79,28.36,84,4,2,2,422,4.442651256490317,1.791759469228055,4.961375019442204,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101337,51,Female,Nicaragua,Small Business,2016-07-25,2015-12-30,3,104.81,34.94,327,1,1,1,111,5.793013608384144,1.3862943611198906,4.66164503291607,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101338,33,Male,India,Individual,2014-06-05,2016-10-28,5,261.14,52.23,24,5,2,4,524,3.2188758248682006,1.791759469228055,5.5688787121914,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101339,59,Female,Philippines,Individual,2015-01-24,2016-10-10,8,191.94,23.99,42,4,4,3,443,3.7612001156935624,2.1972245773362196,5.262379259742407,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101340,39,Male,Nigeria,Individual,2015-03-25,2016-08-31,5,122.51,24.5,82,4,2,2,422,4.418840607796598,1.791759469228055,4.816322124449923,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
101341,46,Female,Philippines,Individual,2014-02-02,2016-11-10,6,214.13,35.69,11,5,3,3,533,2.4849066497880004,1.9459101490553132,5.371242496562593,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
101342,25,Female,Philippines,Individual,2014-01-24,2016-11-16,8,246.9,30.86,5,5,4,4,544,1.791759469228055,2.1972245773362196,5.513025439041145,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
